"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SC_Ythdc2_iKO_1","SC_Ythdc2_iKO_2","SC_Ythdc2_iKO_3","SC_Ythdc2_HT_1","SC_Ythdc2_HT_2","SC_Ythdc2_HT_3","mgi_symbol","entrezgene_id","chromosome_name"
"ENSMUSG00000001143",105.264154828999,0.515862351704009,0.248988493329019,2.07183209475603,0.0382811024592205,0.164847368444321,109.665699173981,129.293331904093,133.942317377728,70.4158939647412,110.031174695968,78.2365118574802,"Lman2l",214895,"1"
"ENSMUSG00000001150",19.9870333149947,-0.248982690570761,0.432234462777869,-0.576036184090014,0.564590724268484,0.798110090847005,18.8232170223997,19.6248807354428,16.8668103364547,14.9821050988811,29.3416465855915,20.2835401111986,"Mcm3ap",54387,"10"
"ENSMUSG00000001151",93.1402915534664,-0.0644483678984019,0.239325328019888,-0.269291881605804,0.787705079051908,0.914258074299587,82.658474750538,99.2788084263575,92.2713741935461,85.3979990636223,103.61268950537,95.6224033813647,"Pcnt",18541,"10"
"ENSMUSG00000001156",19.1115210795986,0.233476824847633,0.438249603251244,0.532748513896048,0.594207678400117,0.815908154838911,21.2784192427127,24.2424997320175,15.8746450225456,22.4731576483217,15.5877497485955,15.2126550833989,"Mxd1",17119,"6"
"ENSMUSG00000001157",314.542054682382,-0.961947904000533,0.184408682091895,-5.21639162043993,1.82442241985174e-07,9.80168953337817e-06,202.144982805771,238.961783072744,199.425228095729,428.488205828,422.703096123678,395.529032168372,"Gmcl1",23885,"6"
"ENSMUSG00000001158",9.62599240755248,0.266753831044462,0.592132312123871,0.45049700140103,0.652352115850957,0.850019919647778,9.82080888125204,10.3896427422932,11.9059837669092,4.49463152966433,11.0031174695968,10.1417700555993,"Snrnp27",66618,"6"
"ENSMUSG00000001173",20.9844030264753,1.65410517523578,0.454436393372224,3.63990472453406,0.000272738938847496,0.00388600229171553,31.9176288640691,40.4041662200292,22.8198022199092,11.9856840791049,10.0861910137971,8.69294576194224,"Ocrl",320634,"X"
"ENSMUSG00000001175",73.0678145814474,-0.7770040928886,0.273952472809933,-2.83627333208152,0.00456433646514859,0.0350530783587535,55.6512503270949,65.8010707011904,40.678777870273,83.8997885537342,105.446542416969,86.9294576194224,"Calm1",12313,"12"
"ENSMUSG00000001211",89.1567317368447,-0.0775981462103235,0.256074655323283,-0.303029388489694,0.761867465140551,0.901072915051848,75.292868089599,91.1979751823516,94.2557048213643,83.8997885537342,112.781954063367,77.5120997106517,"Agpat3",28169,"10"
"ENSMUSG00000001228",78.478143823973,-0.6188898453114,0.268850240630711,-2.30198732148988,0.0213358871790007,0.110431392496107,59.7432540276166,51.9482137114661,74.4123985431823,79.4051570240699,115.532733430767,89.8271062067365,"Uhrf1",18140,"17"
