"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SC_Ythdc2_iKO_1","SC_Ythdc2_iKO_2","SC_Ythdc2_iKO_3","SC_Ythdc2_HT_1","SC_Ythdc2_HT_2","SC_Ythdc2_HT_3","mgi_symbol","entrezgene_id","chromosome_name"
"ENSMUSG00000014769",158.311809897812,-0.831241212547659,0.272697832217038,-3.04821349619707,0.00230206311680171,0.0205382759434455,122.76011101565,75.03630869434,142.87180520291,232.222629032657,139.37282128156,237.607184159755,"Psmb1",19170,"17"
"ENSMUSG00000015016",41.111178198895,-1.08919075777794,0.322976451758433,-3.37235346988265,0.000745287320377012,0.00856941112392371,26.1888236833388,31.1689282268797,21.8276369060001,53.935578355972,57.7663667153833,55.7797353057961,"Acsf3",257633,"8"
"ENSMUSG00000015165",285.059481739479,-0.640771290827157,0.190171911763014,-3.3694318203293,0.000753233230703662,0.00861859227145519,193.960975404728,253.969044811612,221.252865001729,350.581259313818,353.016685482898,337.57606042209,"Hnrnpl",15388,"7"
"ENSMUSG00000015365",92.6507703071495,-0.728437063817992,0.259648460419095,-2.80547422712321,0.00502425991893029,0.0374933228751531,70.3824636489729,58.8746422063283,80.3653904266369,94.387262122951,143.957453560558,107.93740987745,"Mov10l1",83456,"15"
"ENSMUSG00000015733",70.392354000684,-0.761065793654086,0.281029292413814,-2.7081368889241,0.00676621079104593,0.0471063794969326,41.7384377453212,66.9554754503341,49.6082656954549,71.9141044746293,100.861910137971,91.2759305003936,"Capza2",12343,"6"
"ENSMUSG00000015961",178.710347169069,-0.705755946303489,0.214162348096393,-3.29542495483769,0.000982729473605103,0.0106070076060313,142.401728778155,138.528569897243,126.997160180364,197.763787305231,265.908672181923,200.6621646715,"Adss",11566,"1"
"ENSMUSG00000015980",217.133931593463,-0.754620458244261,0.191062938633339,-3.94959097584289,7.82848527659884e-05,0.00146151524063726,165.316949501076,153.535831636111,165.691607422819,275.670733819412,262.240966358724,280.347500822637,"Lrrc27",76612,"7"
"ENSMUSG00000016637",90.4833453470915,-0.964537766563773,0.262273371447926,-3.6776046353424,0.000235434507645773,0.00348143118697829,58.9248532875122,53.1026184606098,71.435902601455,119.856840791049,143.957453560558,95.6224033813647,"Ift27",67042,"15"
"ENSMUSG00000017478",147.025175151129,-0.704983109426527,0.225189940646047,-3.13061545912753,0.00174440412567359,0.0163877284452637,103.118493253146,107.359641670363,125.012829552546,173.792419147021,216.394643568737,156.47302371496,"Zc3h18",76014,"8"
"ENSMUSG00000017747",103.330012075361,-1.001455718823,0.319119911508976,-3.138179984093,0.00170000454705512,0.016051539479984,58.1064525474079,62.3378564537594,85.3262169961824,188.774524245902,69.6864106407798,155.748611568132,"Ghdc",80860,"11"
"ENSMUSG00000018196",301.015165907896,-0.642919379747198,0.192536727604735,-3.33920383786241,0.000840188878167408,0.00936841228757373,255.341030912553,225.10892608302,223.237195629547,388.036522061021,400.696861184484,313.670459576749,"Glrx2",69367,"1"
"ENSMUSG00000019834",89.3013622573868,-0.849713027177928,0.264808479657409,-3.20878329982948,0.00133297916042898,0.0133874633557206,71.2008643890773,73.8819039451963,45.6396044398185,130.344314360266,98.1111307705716,116.630355639392,"Slc22a16",70840,"10"
